A,BundeslandId,Altersgruppe,AnzFallM,AnzFallW,AnzTodesfallM,AnzTodesfallW,AnzFall100kM,AnzFall100kW,AnzTodesfall100kM,AnzTodesfall100kW,ObjectId
5978,5,A60-A79,1455,1636,94,61,3364.3,3325.7,217.4,124,749
5978,5,A80+,503,1085,138,185,4627.8,5891.9,1269.7,1004.6,750
6411,6,A00-A04,92,69,0,0,2297.1,1793.6,0,0,751
6411,6,A05-A14,459,428,0,0,6473.9,6324.8,0,0,752
5124,5,A05-A14,1738,1542,0,0,10032.9,9379.6,0,0,753
5124,5,A15-A34,3958,4199,2,0,8811,9898.9,4.5,0,754
5124,5,A35-A59,4429,4482,27,4,7406.5,7602.9,45.2,6.8,755
5124,5,A60-A79,1498,1547,99,57,4438.4,3991.6,293.3,147.1,756
5124,5,A80+,564,1040,150,174,6117.8,6685.5,1627.1,1118.5,757
5154,5,A00-A04,255,234,0,0,3356.1,3311.2,0,0,758
5154,5,A05-A14,902,786,0,0,6143.6,5739.7,0,0,759
5154,5,A15-A34,2537,2298,0,0,6710.8,6751.5,0,0,760
5154,5,A35-A59,2945,2990,5,9,5358.7,5500.6,9.1,16.6,761
5154,5,A60-A79,1039,982,41,29,3110.9,2757,122.8,81.4,762
5154,5,A80+,268,481,65,73,3453.6,3814.1,837.6,578.9,763
5158,5,A00-A04,604,578,0,0,5091.9,5172.7,0,0,764
5158,5,A05-A14,2092,1944,0,0,9167.4,8800,0,0,765
5158,5,A15-A34,4602,4741,0,0,9269.8,10086.2,0,0,766
5158,5,A35-A59,5752,6101,13,10,7008.7,7100.6,15.8,11.6,767
5170,5,A35-A59,4365,4534,11,6,5626.7,5609.7,14.2,7.4,768
5170,5,A60-A79,1684,1661,68,36,3192.3,2830.1,128.9,61.3,769
5170,5,A80+,598,1135,79,127,4403.5,5211.2,581.7,583.1,770
5314,5,A00-A04,420,344,0,0,5025.1,4429,0,0,771
5314,5,A05-A14,1498,1373,0,0,9131.9,9024.6,0,0,772
5314,5,A15-A34,3508,3517,3,0,7605.3,7323,6.5,0,773
5314,5,A35-A59,3349,3361,10,3,6336.8,5981.1,18.9,5.3,774
5314,5,A60-A79,1079,1000,51,28,4014.3,3101.9,189.7,86.9,775
5314,5,A80+,356,615,83,99,4700.9,4749.4,1096,764.5,776
5315,5,A00-A04,1253,1076,0,0,4585.9,4161.3,0,0,777
5315,5,A05-A14,4292,3970,0,0,8790.6,8614.1,0,0,778
5315,5,A15-A34,13512,13767,4,0,9159.2,8926.6,2.7,0,779
5315,5,A35-A59,13826,13930,49,17,7209.2,7297.4,25.5,8.9,780
5315,5,A60-A79,3960,4006,188,73,4494.7,3941.8,213.4,71.8,781
